user_id,full_name,email,phone,password,date_of_birth,gender,image_url,created_at,updated_at,firebase_uid
34,User 34,user34@test.com,0900000034,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
35,User 35,user35@test.com,0900000035,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
36,User 36,user36@test.com,0900000036,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
37,User 37,user37@test.com,0900000037,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
38,User 38,user38@test.com,0900000038,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
39,User 39,user39@test.com,0900000039,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
40,User 40,user40@test.com,0900000040,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
41,User 41,user41@test.com,0900000041,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
42,User 42,user42@test.com,0900000042,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
43,User 43,user43@test.com,0900000043,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
44,User 44,user44@test.com,0900000044,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
45,User 45,user45@test.com,0900000045,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
46,User 46,user46@test.com,0900000046,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
47,User 47,user47@test.com,0900000047,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
48,User 48,user48@test.com,0900000048,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
49,User 49,user49@test.com,0900000049,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
50,User 50,user50@test.com,0900000050,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
51,User 51,user51@test.com,0900000051,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
52,User 52,user52@test.com,0900000052,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
53,User 53,user53@test.com,0900000053,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
54,User 54,user54@test.com,0900000054,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
55,User 55,user55@test.com,0900000055,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
56,User 56,user56@test.com,0900000056,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
57,User 57,user57@test.com,0900000057,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
58,User 58,user58@test.com,0900000058,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
59,User 59,user59@test.com,0900000059,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
60,User 60,user60@test.com,0900000060,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
61,User 61,user61@test.com,0900000061,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
62,User 62,user62@test.com,0900000062,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
63,User 63,user63@test.com,0900000063,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
64,User 64,user64@test.com,0900000064,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
65,User 65,user65@test.com,0900000065,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
66,User 66,user66@test.com,0900000066,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
67,User 67,user67@test.com,0900000067,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
68,User 68,user68@test.com,0900000068,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
69,User 69,user69@test.com,0900000069,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
70,User 70,user70@test.com,0900000070,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
71,User 71,user71@test.com,0900000071,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
72,User 72,user72@test.com,0900000072,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
73,User 73,user73@test.com,0900000073,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
74,User 74,user74@test.com,0900000074,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
75,User 75,user75@test.com,0900000075,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
76,User 76,user76@test.com,0900000076,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
77,User 77,user77@test.com,0900000077,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
78,User 78,user78@test.com,0900000078,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
79,User 79,user79@test.com,0900000079,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
80,User 80,user80@test.com,0900000080,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
81,User 81,user81@test.com,0900000081,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
82,User 82,user82@test.com,0900000082,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
83,User 83,user83@test.com,0900000083,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
84,User 84,user84@test.com,0900000084,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
85,User 85,user85@test.com,0900000085,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
86,User 86,user86@test.com,0900000086,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
87,User 87,user87@test.com,0900000087,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
88,User 88,user88@test.com,0900000088,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
89,User 89,user89@test.com,0900000089,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
90,User 90,user90@test.com,0900000090,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
91,User 91,user91@test.com,0900000091,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
92,User 92,user92@test.com,0900000092,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
93,User 93,user93@test.com,0900000093,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
94,User 94,user94@test.com,0900000094,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
95,User 95,user95@test.com,0900000095,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
96,User 96,user96@test.com,0900000096,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
97,User 97,user97@test.com,0900000097,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
98,User 98,user98@test.com,0900000098,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
99,User 99,user99@test.com,0900000099,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
100,User 100,user100@test.com,0900000100,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
101,User 101,user101@test.com,0900000101,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
102,User 102,user102@test.com,0900000102,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
103,User 103,user103@test.com,0900000103,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
104,User 104,user104@test.com,0900000104,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
105,User 105,user105@test.com,0900000105,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
106,User 106,user106@test.com,0900000106,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
107,User 107,user107@test.com,0900000107,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
108,User 108,user108@test.com,0900000108,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
109,User 109,user109@test.com,0900000109,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
110,User 110,user110@test.com,0900000110,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
111,User 111,user111@test.com,0900000111,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
112,User 112,user112@test.com,0900000112,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
113,User 113,user113@test.com,0900000113,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
114,User 114,user114@test.com,0900000114,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
115,User 115,user115@test.com,0900000115,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
116,User 116,user116@test.com,0900000116,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
117,User 117,user117@test.com,0900000117,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
118,User 118,user118@test.com,0900000118,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
119,User 119,user119@test.com,0900000119,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
120,User 120,user120@test.com,0900000120,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
121,User 121,user121@test.com,0900000121,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
122,User 122,user122@test.com,0900000122,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
123,User 123,user123@test.com,0900000123,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
124,User 124,user124@test.com,0900000124,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
125,User 125,user125@test.com,0900000125,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
126,User 126,user126@test.com,0900000126,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
127,User 127,user127@test.com,0900000127,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
128,User 128,user128@test.com,0900000128,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
129,User 129,user129@test.com,0900000129,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
130,User 130,user130@test.com,0900000130,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
131,User 131,user131@test.com,0900000131,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
132,User 132,user132@test.com,0900000132,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
133,User 133,user133@test.com,0900000133,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
134,User 134,user134@test.com,0900000134,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
135,User 135,user135@test.com,0900000135,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
136,User 136,user136@test.com,0900000136,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
137,User 137,user137@test.com,0900000137,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
138,User 138,user138@test.com,0900000138,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
139,User 139,user139@test.com,0900000139,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
140,User 140,user140@test.com,0900000140,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
141,User 141,user141@test.com,0900000141,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
142,User 142,user142@test.com,0900000142,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
143,User 143,user143@test.com,0900000143,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
144,User 144,user144@test.com,0900000144,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
145,User 145,user145@test.com,0900000145,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
146,User 146,user146@test.com,0900000146,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
147,User 147,user147@test.com,0900000147,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
148,User 148,user148@test.com,0900000148,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
149,User 149,user149@test.com,0900000149,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
150,User 150,user150@test.com,0900000150,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
151,User 151,user151@test.com,0900000151,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
152,User 152,user152@test.com,0900000152,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
153,User 153,user153@test.com,0900000153,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
154,User 154,user154@test.com,0900000154,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
155,User 155,user155@test.com,0900000155,$2b$10$fake_hashed_password,,,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
156,User 156,user156@test.com,0900000156,$2b$10$fake_hashed_password,,Nam,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
157,User 157,user157@test.com,0900000157,$2b$10$fake_hashed_password,,Nữ,https://netbrew.s3.ap-southeast-1.amazonaws.com/public/default_avatar.jpg,,,
